oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
DAZZLE,973.81,LR,0.86,0.778,0.039,0.002,0.074,0.518,0.074,0.68
DAZZLE,973.81,DT,0.713,0.221,0.392,0.233,0.283,0.58,0.519,0.46
DAZZLE,973.81,RF,0.671,0.126,0.215,0.252,0.159,0.482,0.335,0.583
DAZZLE,973.81,LightGBM,0.472,0.135,0.492,0.532,0.212,0.48,0.48,0.52
DAZZLE,973.81,Adaboost,0.869,0.815,0.122,0.005,0.212,0.558,0.217,0.621
DAZZLE,973.81,GBDT,0.519,0.137,0.442,0.468,0.209,0.487,0.483,0.515
WGAN,187.88,SVM,0.856,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,187.88,KNN,0.861,0.65,0.072,0.007,0.129,0.533,0.134,0.656
WGAN,187.88,LR,0.863,0.571,0.199,0.025,0.295,0.587,0.33,0.567
WGAN,187.88,DT,0.496,0.182,0.713,0.541,0.29,0.586,0.558,0.433
WGAN,187.88,RF,0.619,0.16,0.387,0.342,0.227,0.523,0.487,0.496
WGAN,187.88,LightGBM,0.449,0.158,0.652,0.586,0.254,0.533,0.507,0.482
WGAN,187.88,Adaboost,0.868,0.8,0.11,0.005,0.194,0.553,0.199,0.629
WGAN,187.88,GBDT,0.654,0.197,0.453,0.312,0.274,0.571,0.546,0.445
RP,1.9023747444152832,SVM,0.9,0.677,0.58,0.047,0.625,0.767,0.721,0.299
RP,1.9023747444152832,KNN,0.864,0.522,0.652,0.101,0.58,0.776,0.756,0.256
RP,1.9023747444152832,LR,0.861,0.515,0.552,0.088,0.533,0.732,0.688,0.322
RP,1.9023747444152832,DT,0.865,0.527,0.586,0.088,0.555,0.749,0.713,0.3
RP,1.9023747444152832,RF,0.911,0.748,0.575,0.033,0.65,0.771,0.721,0.302
RP,1.9023747444152832,LightGBM,0.92,0.808,0.58,0.023,0.675,0.778,0.728,0.297
RP,1.9023747444152832,Adaboost,0.909,0.741,0.569,0.034,0.644,0.768,0.716,0.306
RP,1.9023747444152832,GBDT,0.894,0.648,0.58,0.053,0.612,0.764,0.719,0.299
Diveplane1,39.500049114227295,SVM,0.859,0.509,0.619,0.101,0.559,0.759,0.733,0.279
Diveplane1,39.500049114227295,KNN,0.792,0.379,0.691,0.191,0.489,0.75,0.745,0.257
Diveplane1,39.500049114227295,LR,0.769,0.339,0.635,0.209,0.442,0.713,0.705,0.297
Diveplane1,39.500049114227295,DT,0.756,0.332,0.68,0.231,0.446,0.724,0.722,0.279
Diveplane1,39.500049114227295,RF,0.855,0.498,0.702,0.119,0.583,0.791,0.781,0.227
Diveplane1,39.500049114227295,LightGBM,0.84,0.464,0.713,0.139,0.562,0.787,0.78,0.226
Diveplane1,39.500049114227295,Adaboost,0.79,0.386,0.779,0.209,0.516,0.785,0.785,0.215
Diveplane1,39.500049114227295,GBDT,0.836,0.455,0.696,0.141,0.55,0.778,0.769,0.237
Diveplane2,34.576911211013794,SVM,0.878,0.573,0.608,0.076,0.59,0.766,0.733,0.283
Diveplane2,34.576911211013794,KNN,0.871,0.541,0.685,0.098,0.605,0.794,0.779,0.233
Diveplane2,34.576911211013794,LR,0.781,0.355,0.635,0.195,0.455,0.72,0.71,0.292
Diveplane2,34.576911211013794,DT,0.848,0.478,0.597,0.11,0.531,0.743,0.714,0.296
Diveplane2,34.576911211013794,RF,0.903,0.69,0.591,0.045,0.637,0.773,0.73,0.291
Diveplane2,34.576911211013794,LightGBM,0.918,0.791,0.586,0.026,0.673,0.78,0.731,0.294
Diveplane2,34.576911211013794,Adaboost,0.889,0.627,0.575,0.058,0.599,0.758,0.714,0.304
Diveplane2,34.576911211013794,GBDT,0.889,0.624,0.586,0.06,0.604,0.763,0.722,0.296
DS,0.2301936149597168,SVM,0.896,0.964,0.293,0.002,0.449,0.645,0.453,0.5
DS,0.2301936149597168,KNN,0.898,0.693,0.525,0.039,0.597,0.743,0.679,0.337
DS,0.2301936149597168,LR,0.882,0.884,0.21,0.005,0.339,0.603,0.347,0.559
DS,0.2301936149597168,DT,0.855,0.498,0.564,0.096,0.528,0.734,0.694,0.316
DS,0.2301936149597168,RF,0.92,0.839,0.547,0.018,0.662,0.765,0.703,0.321
DS,0.2301936149597168,LightGBM,0.922,0.855,0.552,0.016,0.671,0.768,0.708,0.317
DS,0.2301936149597168,Adaboost,0.912,0.812,0.503,0.02,0.621,0.742,0.665,0.352
DS,0.2301936149597168,GBDT,0.892,0.651,0.547,0.049,0.595,0.749,0.694,0.322
SDV_FASTML,0.3732447624206543,SVM,0.915,0.87,0.481,0.012,0.619,0.734,0.647,0.367
SDV_FASTML,0.3732447624206543,KNN,0.908,0.732,0.575,0.035,0.644,0.77,0.72,0.302
SDV_FASTML,0.3732447624206543,LR,0.876,0.605,0.398,0.044,0.48,0.677,0.562,0.427
SDV_FASTML,0.3732447624206543,DT,0.852,0.489,0.591,0.104,0.535,0.743,0.712,0.298
SDV_FASTML,0.3732447624206543,RF,0.91,0.758,0.552,0.03,0.639,0.761,0.704,0.317
SDV_FASTML,0.3732447624206543,LightGBM,0.92,0.828,0.558,0.02,0.667,0.769,0.711,0.313
SDV_FASTML,0.3732447624206543,Adaboost,0.911,0.756,0.564,0.031,0.646,0.766,0.713,0.309
SDV_FASTML,0.3732447624206543,GBDT,0.898,0.675,0.564,0.046,0.614,0.759,0.709,0.31
SDV_GC,2.362264394760132,SVM,0.92,0.935,0.475,0.006,0.63,0.735,0.643,0.371
SDV_GC,2.362264394760132,KNN,0.911,0.741,0.586,0.034,0.654,0.776,0.729,0.294
SDV_GC,2.362264394760132,LR,0.869,0.62,0.243,0.025,0.349,0.609,0.389,0.536
SDV_GC,2.362264394760132,DT,0.867,0.536,0.58,0.085,0.557,0.748,0.71,0.303
SDV_GC,2.362264394760132,RF,0.918,0.831,0.541,0.019,0.656,0.761,0.698,0.325
SDV_GC,2.362264394760132,LightGBM,0.924,0.857,0.564,0.016,0.68,0.774,0.717,0.309
SDV_GC,2.362264394760132,Adaboost,0.909,0.777,0.519,0.025,0.623,0.747,0.678,0.34
SDV_GC,2.362264394760132,GBDT,0.896,0.669,0.558,0.047,0.608,0.756,0.704,0.314
SDV_GAN,21.57348871231079,SVM,0.915,0.849,0.497,0.015,0.627,0.741,0.661,0.356
SDV_GAN,21.57348871231079,KNN,0.912,0.75,0.58,0.033,0.654,0.774,0.725,0.298
SDV_GAN,21.57348871231079,LR,0.845,0.411,0.166,0.04,0.236,0.563,0.283,0.591
SDV_GAN,21.57348871231079,DT,0.879,0.579,0.586,0.072,0.582,0.757,0.718,0.297
SDV_GAN,21.57348871231079,RF,0.92,0.833,0.552,0.019,0.664,0.767,0.707,0.317
SDV_GAN,21.57348871231079,LightGBM,0.923,0.875,0.541,0.013,0.669,0.764,0.699,0.324
SDV_GAN,21.57348871231079,Adaboost,0.909,0.796,0.497,0.021,0.612,0.738,0.659,0.356
SDV_GAN,21.57348871231079,GBDT,0.909,0.741,0.569,0.034,0.644,0.768,0.716,0.306
DAZZLE1,930.2871837615967,SVM,0.919,0.925,0.475,0.007,0.628,0.734,0.643,0.371
DAZZLE1,930.2871837615967,KNN,0.908,0.741,0.552,0.033,0.633,0.76,0.703,0.317
DAZZLE1,930.2871837615967,LR,0.873,0.627,0.287,0.029,0.394,0.629,0.443,0.504
DAZZLE1,930.2871837615967,DT,0.868,0.538,0.58,0.084,0.559,0.748,0.71,0.303
DAZZLE1,930.2871837615967,RF,0.916,0.817,0.541,0.02,0.651,0.76,0.697,0.325
DAZZLE1,930.2871837615967,LightGBM,0.923,0.862,0.552,0.015,0.673,0.769,0.708,0.317
DAZZLE1,930.2871837615967,Adaboost,0.916,0.833,0.525,0.018,0.644,0.754,0.684,0.336
DAZZLE1,930.2871837615967,GBDT,0.9,0.682,0.569,0.045,0.62,0.762,0.713,0.306
DAZZLE2,1333.2416467666626,SVM,0.909,0.986,0.376,0.001,0.544,0.687,0.546,0.441
DAZZLE2,1333.2416467666626,KNN,0.907,0.732,0.558,0.034,0.633,0.762,0.707,0.313
DAZZLE2,1333.2416467666626,LR,0.861,0.818,0.05,0.002,0.094,0.524,0.095,0.672
DAZZLE2,1333.2416467666626,DT,0.864,0.526,0.569,0.087,0.546,0.741,0.701,0.311
DAZZLE2,1333.2416467666626,RF,0.919,0.832,0.547,0.019,0.66,0.764,0.702,0.321
DAZZLE2,1333.2416467666626,LightGBM,0.918,0.848,0.525,0.016,0.648,0.755,0.685,0.336
DAZZLE2,1333.2416467666626,Adaboost,0.915,0.825,0.519,0.019,0.637,0.75,0.679,0.34
DAZZLE2,1333.2416467666626,GBDT,0.895,0.658,0.564,0.049,0.607,0.757,0.708,0.311
