oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
DS,0.3739919662475586,RF,0.861,0.435,0.204,0.04,0.278,0.582,0.337,0.564
DS,0.3739919662475586,LightGBM,0.866,0.478,0.224,0.037,0.306,0.594,0.364,0.549
DS,0.3739919662475586,Adaboost,0.855,0.391,0.184,0.043,0.25,0.57,0.308,0.578
DS,0.3739919662475586,GBDT,0.836,0.37,0.347,0.09,0.358,0.629,0.502,0.466
SDV_FASTML,0.8772823810577393,SVM,0.861,0.44,0.224,0.043,0.297,0.591,0.364,0.549
SDV_FASTML,0.8772823810577393,KNN,0.85,0.394,0.265,0.062,0.317,0.602,0.414,0.521
SDV_FASTML,0.8772823810577393,LR,0.81,0.317,0.388,0.127,0.349,0.631,0.537,0.442
SDV_FASTML,0.8772823810577393,DT,0.804,0.312,0.408,0.136,0.354,0.636,0.554,0.429
SDV_FASTML,0.8772823810577393,RF,0.863,0.472,0.347,0.059,0.4,0.644,0.507,0.464
SDV_FASTML,0.8772823810577393,LightGBM,0.863,0.462,0.245,0.043,0.32,0.601,0.39,0.535
SDV_FASTML,0.8772823810577393,Adaboost,0.853,0.406,0.265,0.059,0.321,0.603,0.414,0.521
SDV_FASTML,0.8772823810577393,GBDT,0.839,0.388,0.388,0.093,0.388,0.648,0.543,0.438
SDV_GC,5.235687017440796,SVM,0.871,0.538,0.143,0.019,0.226,0.562,0.249,0.606
SDV_GC,5.235687017440796,KNN,0.858,0.4,0.163,0.037,0.232,0.563,0.279,0.592
SDV_GC,5.235687017440796,LR,0.869,0.5,0.224,0.034,0.31,0.595,0.364,0.549
SDV_GC,5.235687017440796,DT,0.802,0.273,0.306,0.123,0.288,0.591,0.454,0.498
SDV_GC,5.235687017440796,RF,0.874,0.542,0.265,0.034,0.356,0.616,0.416,0.52
SDV_GC,5.235687017440796,LightGBM,0.866,0.478,0.224,0.037,0.306,0.594,0.364,0.549
SDV_GC,5.235687017440796,Adaboost,0.85,0.379,0.224,0.056,0.282,0.584,0.363,0.55
SDV_GC,5.235687017440796,GBDT,0.861,0.471,0.49,0.083,0.48,0.703,0.638,0.366
SDV_GAN,37.14496827125549,SVM,0.877,0.579,0.224,0.025,0.324,0.6,0.365,0.549
SDV_GAN,37.14496827125549,KNN,0.853,0.385,0.204,0.049,0.267,0.577,0.336,0.564
SDV_GAN,37.14496827125549,LR,0.874,0.571,0.163,0.019,0.254,0.572,0.28,0.592
SDV_GAN,37.14496827125549,DT,0.788,0.2,0.204,0.123,0.202,0.54,0.331,0.57
SDV_GAN,37.14496827125549,RF,0.874,0.55,0.224,0.028,0.319,0.598,0.365,0.549
SDV_GAN,37.14496827125549,LightGBM,0.847,0.367,0.224,0.059,0.278,0.583,0.363,0.55
SDV_GAN,37.14496827125549,Adaboost,0.847,0.357,0.204,0.056,0.26,0.574,0.336,0.564
SDV_GAN,37.14496827125549,GBDT,0.85,0.41,0.327,0.071,0.364,0.628,0.483,0.479
DAZZLE1,532.9456284046173,SVM,0.871,0.545,0.122,0.015,0.2,0.554,0.218,0.621
DAZZLE1,532.9456284046173,KNN,0.855,0.381,0.163,0.04,0.229,0.562,0.279,0.592
DAZZLE1,532.9456284046173,LR,0.866,0.48,0.245,0.04,0.324,0.602,0.39,0.535
DAZZLE1,532.9456284046173,DT,0.815,0.3,0.306,0.108,0.303,0.599,0.456,0.497
DAZZLE1,532.9456284046173,RF,0.877,0.565,0.265,0.031,0.361,0.617,0.417,0.52
DAZZLE1,532.9456284046173,LightGBM,0.847,0.357,0.204,0.056,0.26,0.574,0.336,0.564
DAZZLE1,532.9456284046173,Adaboost,0.853,0.375,0.184,0.046,0.247,0.569,0.308,0.578
DAZZLE1,532.9456284046173,GBDT,0.855,0.432,0.327,0.065,0.372,0.631,0.484,0.478
DAZZLE2,457.74215054512024,SVM,0.871,0.6,0.061,0.006,0.111,0.528,0.115,0.664
DAZZLE2,457.74215054512024,KNN,0.855,0.391,0.184,0.043,0.25,0.57,0.308,0.578
DAZZLE2,457.74215054512024,LR,0.855,0.432,0.327,0.065,0.372,0.631,0.484,0.478
DAZZLE2,457.74215054512024,DT,0.815,0.315,0.347,0.114,0.33,0.616,0.499,0.469
DAZZLE2,457.74215054512024,RF,0.877,0.571,0.245,0.028,0.343,0.609,0.391,0.534
DAZZLE2,457.74215054512024,LightGBM,0.858,0.417,0.204,0.043,0.274,0.58,0.336,0.564
DAZZLE2,457.74215054512024,Adaboost,0.847,0.375,0.245,0.062,0.296,0.592,0.388,0.536
DAZZLE2,457.74215054512024,GBDT,0.842,0.375,0.306,0.077,0.337,0.614,0.46,0.494
