oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SDV_FASTML,0.6074237823486328,RF,0.866,0.481,0.265,0.043,0.342,0.611,0.415,0.52
SDV_FASTML,0.6074237823486328,LightGBM,0.879,0.567,0.347,0.04,0.43,0.653,0.51,0.463
SDV_FASTML,0.6074237823486328,Adaboost,0.858,0.438,0.286,0.056,0.346,0.615,0.439,0.507
SDV_FASTML,0.6074237823486328,GBDT,0.853,0.421,0.327,0.068,0.368,0.629,0.484,0.479
SDV_GC,4.1987128257751465,SVM,0.866,0.474,0.184,0.031,0.265,0.576,0.309,0.578
SDV_GC,4.1987128257751465,KNN,0.869,0.5,0.327,0.049,0.395,0.639,0.486,0.477
SDV_GC,4.1987128257751465,LR,0.858,0.4,0.163,0.037,0.232,0.563,0.279,0.592
SDV_GC,4.1987128257751465,DT,0.812,0.267,0.245,0.102,0.255,0.572,0.385,0.539
SDV_GC,4.1987128257751465,RF,0.869,0.5,0.224,0.034,0.31,0.595,0.364,0.549
SDV_GC,4.1987128257751465,LightGBM,0.877,0.565,0.265,0.031,0.361,0.617,0.417,0.52
SDV_GC,4.1987128257751465,Adaboost,0.861,0.457,0.327,0.059,0.381,0.634,0.485,0.478
SDV_GC,4.1987128257751465,GBDT,0.855,0.439,0.367,0.071,0.4,0.648,0.527,0.45
SDV_GAN,24.859699249267578,SVM,0.861,0.435,0.204,0.04,0.278,0.582,0.337,0.564
SDV_GAN,24.859699249267578,KNN,0.858,0.433,0.265,0.052,0.329,0.606,0.415,0.521
SDV_GAN,24.859699249267578,LR,0.877,0.588,0.204,0.022,0.303,0.591,0.338,0.563
SDV_GAN,24.859699249267578,DT,0.794,0.25,0.286,0.13,0.267,0.578,0.43,0.513
SDV_GAN,24.859699249267578,RF,0.866,0.48,0.245,0.04,0.324,0.602,0.39,0.535
SDV_GAN,24.859699249267578,LightGBM,0.861,0.452,0.286,0.052,0.35,0.617,0.439,0.506
SDV_GAN,24.859699249267578,Adaboost,0.866,0.485,0.327,0.052,0.39,0.637,0.486,0.478
SDV_GAN,24.859699249267578,GBDT,0.828,0.34,0.327,0.096,0.333,0.615,0.48,0.481
DAZZLE1,851.8765158653259,SVM,0.874,1.0,0.041,0.0,0.078,0.52,0.078,0.678
DAZZLE1,851.8765158653259,KNN,0.858,0.433,0.265,0.052,0.329,0.606,0.415,0.521
DAZZLE1,851.8765158653259,LR,0.871,0.571,0.082,0.009,0.143,0.536,0.151,0.649
DAZZLE1,851.8765158653259,DT,0.807,0.317,0.408,0.133,0.357,0.638,0.555,0.429
DAZZLE1,851.8765158653259,RF,0.882,0.619,0.265,0.025,0.371,0.62,0.417,0.52
DAZZLE1,851.8765158653259,LightGBM,0.882,0.632,0.245,0.022,0.353,0.612,0.392,0.534
DAZZLE1,851.8765158653259,Adaboost,0.877,0.56,0.286,0.034,0.378,0.626,0.441,0.506
DAZZLE1,851.8765158653259,GBDT,0.853,0.393,0.224,0.052,0.286,0.586,0.363,0.55
DAZZLE2,571.6499307155609,SVM,0.871,0.667,0.041,0.003,0.077,0.519,0.078,0.678
DAZZLE2,571.6499307155609,KNN,0.858,0.433,0.265,0.052,0.329,0.606,0.415,0.521
DAZZLE2,571.6499307155609,LR,0.871,0.538,0.143,0.019,0.226,0.562,0.249,0.606
DAZZLE2,571.6499307155609,DT,0.81,0.28,0.286,0.111,0.283,0.587,0.432,0.511
DAZZLE2,571.6499307155609,RF,0.877,0.565,0.265,0.031,0.361,0.617,0.417,0.52
DAZZLE2,571.6499307155609,LightGBM,0.874,0.545,0.245,0.031,0.338,0.607,0.391,0.534
DAZZLE2,571.6499307155609,Adaboost,0.882,0.6,0.306,0.031,0.405,0.638,0.465,0.491
DAZZLE2,571.6499307155609,GBDT,0.853,0.429,0.367,0.074,0.396,0.647,0.526,0.45
