oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SDV_GC,4.140913724899292,SVM,0.871,0.556,0.102,0.012,0.172,0.545,0.185,0.635
SDV_GC,4.140913724899292,KNN,0.847,0.346,0.184,0.052,0.24,0.566,0.308,0.578
SDV_GC,4.140913724899292,LR,0.869,0.5,0.184,0.028,0.269,0.578,0.309,0.578
SDV_GC,4.140913724899292,DT,0.802,0.245,0.245,0.114,0.245,0.565,0.384,0.54
SDV_GC,4.140913724899292,RF,0.871,0.529,0.184,0.025,0.273,0.579,0.309,0.577
SDV_GC,4.140913724899292,LightGBM,0.869,0.5,0.245,0.037,0.329,0.604,0.39,0.535
SDV_GC,4.140913724899292,Adaboost,0.855,0.414,0.245,0.052,0.308,0.596,0.389,0.535
SDV_GC,4.140913724899292,GBDT,0.847,0.382,0.265,0.065,0.313,0.6,0.413,0.522
SDV_GAN,25.63340973854065,SVM,0.863,0.429,0.122,0.025,0.19,0.549,0.218,0.621
SDV_GAN,25.63340973854065,KNN,0.842,0.308,0.163,0.056,0.213,0.554,0.278,0.593
SDV_GAN,25.63340973854065,LR,0.869,0.5,0.163,0.025,0.246,0.569,0.28,0.592
SDV_GAN,25.63340973854065,DT,0.804,0.293,0.347,0.127,0.318,0.61,0.497,0.47
SDV_GAN,25.63340973854065,RF,0.874,0.545,0.245,0.031,0.338,0.607,0.391,0.534
SDV_GAN,25.63340973854065,LightGBM,0.877,0.565,0.265,0.031,0.361,0.617,0.417,0.52
SDV_GAN,25.63340973854065,Adaboost,0.858,0.429,0.245,0.049,0.312,0.598,0.389,0.535
SDV_GAN,25.63340973854065,GBDT,0.861,0.457,0.327,0.059,0.381,0.634,0.485,0.478
DAZZLE1,876.4927594661713,SVM,0.839,0.333,0.224,0.068,0.268,0.578,0.362,0.55
DAZZLE1,876.4927594661713,KNN,0.853,0.393,0.224,0.052,0.286,0.586,0.363,0.55
DAZZLE1,876.4927594661713,LR,0.802,0.288,0.347,0.13,0.315,0.609,0.496,0.471
DAZZLE1,876.4927594661713,DT,0.799,0.259,0.286,0.123,0.272,0.581,0.431,0.513
DAZZLE1,876.4927594661713,RF,0.885,0.636,0.286,0.025,0.394,0.631,0.442,0.505
DAZZLE1,876.4927594661713,LightGBM,0.874,0.542,0.265,0.034,0.356,0.616,0.416,0.52
DAZZLE1,876.4927594661713,Adaboost,0.861,0.444,0.245,0.046,0.316,0.599,0.39,0.535
DAZZLE1,876.4927594661713,GBDT,0.828,0.317,0.265,0.086,0.289,0.589,0.411,0.523
DAZZLE2,246.06630849838257,SVM,0.869,0.5,0.02,0.003,0.039,0.509,0.04,0.693
DAZZLE2,246.06630849838257,KNN,0.861,0.429,0.184,0.037,0.257,0.573,0.309,0.578
DAZZLE2,246.06630849838257,LR,0.882,0.692,0.184,0.012,0.29,0.586,0.31,0.577
DAZZLE2,246.06630849838257,DT,0.796,0.255,0.286,0.127,0.269,0.58,0.431,0.513
DAZZLE2,246.06630849838257,RF,0.882,0.667,0.204,0.015,0.312,0.594,0.338,0.563
DAZZLE2,246.06630849838257,LightGBM,0.866,0.48,0.245,0.04,0.324,0.602,0.39,0.535
DAZZLE2,246.06630849838257,Adaboost,0.855,0.407,0.224,0.049,0.289,0.588,0.363,0.549
DAZZLE2,246.06630849838257,GBDT,0.85,0.4,0.286,0.065,0.333,0.61,0.438,0.507
