oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
DAZZLE1,454.7141749858856,KNN,0.845,0.345,0.204,0.059,0.256,0.573,0.335,0.564
DAZZLE1,454.7141749858856,LR,0.855,0.308,0.082,0.028,0.129,0.527,0.151,0.65
DAZZLE1,454.7141749858856,DT,0.836,0.385,0.408,0.099,0.396,0.655,0.562,0.424
DAZZLE1,454.7141749858856,RF,0.882,0.619,0.265,0.025,0.371,0.62,0.417,0.52
DAZZLE1,454.7141749858856,LightGBM,0.885,0.636,0.286,0.025,0.394,0.631,0.442,0.505
DAZZLE1,454.7141749858856,Adaboost,0.853,0.364,0.163,0.043,0.225,0.56,0.279,0.592
DAZZLE1,454.7141749858856,GBDT,0.874,0.533,0.327,0.043,0.405,0.642,0.487,0.477
DAZZLE2,726.2152762413025,SVM,0.866,0.0,0.0,0.003,0.0,0.498,0.0,0.707
DAZZLE2,726.2152762413025,KNN,0.845,0.345,0.204,0.059,0.256,0.573,0.335,0.564
DAZZLE2,726.2152762413025,LR,0.869,0.5,0.082,0.012,0.14,0.535,0.151,0.649
DAZZLE2,726.2152762413025,DT,0.826,0.34,0.347,0.102,0.343,0.623,0.501,0.467
DAZZLE2,726.2152762413025,RF,0.885,0.667,0.245,0.019,0.358,0.613,0.392,0.534
DAZZLE2,726.2152762413025,LightGBM,0.882,0.632,0.245,0.022,0.353,0.612,0.392,0.534
DAZZLE2,726.2152762413025,Adaboost,0.861,0.4,0.122,0.028,0.188,0.547,0.218,0.621
DAZZLE2,726.2152762413025,GBDT,0.839,0.383,0.367,0.09,0.375,0.639,0.523,0.452
