oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
WGAN,174.64,KNN,0.857,0.533,0.044,0.007,0.082,0.519,0.085,0.676
WGAN,174.64,LR,0.856,0.5,0.215,0.036,0.301,0.59,0.352,0.555
WGAN,174.64,DT,0.532,0.081,0.215,0.414,0.117,0.401,0.315,0.627
WGAN,174.64,RF,0.731,0.225,0.354,0.205,0.275,0.574,0.49,0.479
WGAN,174.64,LightGBM,0.864,0.727,0.088,0.006,0.158,0.541,0.162,0.645
WGAN,174.64,Adaboost,0.853,0.471,0.133,0.025,0.207,0.554,0.233,0.614
WGAN,174.64,GBDT,0.246,0.157,0.967,0.875,0.27,0.546,0.221,0.619
RP,1.865358591079712,SVM,0.863,0.562,0.227,0.03,0.323,0.598,0.367,0.547
RP,1.865358591079712,KNN,0.816,0.408,0.613,0.15,0.49,0.732,0.713,0.293
RP,1.865358591079712,LR,0.496,0.17,0.641,0.529,0.268,0.556,0.543,0.452
RP,1.865358591079712,DT,0.85,0.484,0.597,0.107,0.535,0.745,0.715,0.295
RP,1.865358591079712,RF,0.912,0.745,0.597,0.034,0.663,0.781,0.738,0.286
RP,1.865358591079712,LightGBM,0.915,0.772,0.58,0.029,0.662,0.776,0.726,0.298
RP,1.865358591079712,Adaboost,0.906,0.711,0.586,0.04,0.642,0.773,0.727,0.294
RP,1.865358591079712,GBDT,0.912,0.736,0.602,0.036,0.663,0.783,0.741,0.282
Diveplane,42.030699729919434,SVM,0.832,0.347,0.188,0.06,0.244,0.564,0.313,0.576
Diveplane,42.030699729919434,KNN,0.568,0.108,0.276,0.383,0.156,0.447,0.382,0.579
Diveplane,42.030699729919434,LR,0.364,0.122,0.552,0.668,0.2,0.442,0.415,0.568
Diveplane,42.030699729919434,DT,0.608,0.147,0.359,0.35,0.209,0.505,0.463,0.516
Diveplane,42.030699729919434,RF,0.704,0.135,0.193,0.209,0.159,0.492,0.311,0.589
Diveplane,42.030699729919434,LightGBM,0.712,0.148,0.21,0.204,0.174,0.503,0.332,0.577
Diveplane,42.030699729919434,Adaboost,0.577,0.14,0.376,0.389,0.204,0.493,0.465,0.52
Diveplane,42.030699729919434,GBDT,0.724,0.136,0.171,0.183,0.152,0.494,0.283,0.6
DS,0.22073888778686523,SVM,0.853,0.458,0.122,0.024,0.192,0.549,0.216,0.621
DS,0.22073888778686523,KNN,0.904,0.717,0.547,0.036,0.621,0.755,0.698,0.321
DS,0.22073888778686523,LR,0.633,0.22,0.608,0.362,0.324,0.623,0.622,0.378
DS,0.22073888778686523,DT,0.865,0.531,0.569,0.085,0.549,0.742,0.702,0.311
DS,0.22073888778686523,RF,0.914,0.787,0.552,0.025,0.649,0.764,0.705,0.317
DS,0.22073888778686523,LightGBM,0.927,0.869,0.586,0.015,0.7,0.785,0.735,0.293
DS,0.22073888778686523,Adaboost,0.902,0.742,0.492,0.029,0.591,0.731,0.653,0.36
DS,0.22073888778686523,GBDT,0.912,0.784,0.541,0.025,0.641,0.758,0.696,0.325
SDV_FASTML,0.3359196186065674,SVM,0.855,0.495,0.26,0.045,0.341,0.607,0.408,0.524
SDV_FASTML,0.3359196186065674,KNN,0.88,0.589,0.569,0.067,0.579,0.751,0.707,0.308
SDV_FASTML,0.3359196186065674,LR,0.491,0.171,0.657,0.537,0.271,0.56,0.543,0.451
SDV_FASTML,0.3359196186065674,DT,0.852,0.488,0.552,0.098,0.518,0.727,0.685,0.324
SDV_FASTML,0.3359196186065674,RF,0.913,0.765,0.575,0.03,0.656,0.772,0.722,0.302
SDV_FASTML,0.3359196186065674,LightGBM,0.916,0.797,0.564,0.024,0.66,0.77,0.714,0.309
SDV_FASTML,0.3359196186065674,Adaboost,0.904,0.756,0.497,0.027,0.6,0.735,0.658,0.356
SDV_FASTML,0.3359196186065674,GBDT,0.902,0.686,0.591,0.046,0.635,0.773,0.73,0.291
SDV_GC,2.2071785926818848,SVM,0.824,0.368,0.309,0.089,0.336,0.61,0.462,0.492
SDV_GC,2.2071785926818848,KNN,0.874,0.563,0.569,0.074,0.566,0.747,0.705,0.309
SDV_GC,2.2071785926818848,LR,0.466,0.142,0.536,0.546,0.225,0.495,0.492,0.506
SDV_GC,2.2071785926818848,DT,0.853,0.49,0.525,0.092,0.507,0.716,0.665,0.342
SDV_GC,2.2071785926818848,RF,0.91,0.766,0.541,0.028,0.634,0.757,0.695,0.325
SDV_GC,2.2071785926818848,LightGBM,0.922,0.843,0.564,0.018,0.675,0.773,0.716,0.309
SDV_GC,2.2071785926818848,Adaboost,0.896,0.722,0.459,0.03,0.561,0.714,0.623,0.383
SDV_GC,2.2071785926818848,GBDT,0.899,0.673,0.58,0.047,0.623,0.766,0.721,0.299
SDV_GAN,16.577775716781616,SVM,0.77,0.269,0.348,0.159,0.304,0.594,0.492,0.475
SDV_GAN,16.577775716781616,KNN,0.901,0.705,0.541,0.038,0.612,0.752,0.693,0.325
SDV_GAN,16.577775716781616,LR,0.832,0.258,0.088,0.043,0.132,0.523,0.162,0.645
SDV_GAN,16.577775716781616,DT,0.853,0.493,0.552,0.096,0.521,0.728,0.686,0.324
SDV_GAN,16.577775716781616,RF,0.916,0.805,0.547,0.022,0.651,0.762,0.701,0.321
SDV_GAN,16.577775716781616,LightGBM,0.921,0.853,0.547,0.016,0.667,0.766,0.703,0.321
SDV_GAN,16.577775716781616,Adaboost,0.904,0.765,0.486,0.025,0.595,0.731,0.649,0.364
SDV_GAN,16.577775716781616,GBDT,0.903,0.693,0.586,0.044,0.635,0.771,0.726,0.295
