oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.06,DT,0.735,0.4,0.585,0.226,0.475,0.679,0.666,0.334
SMOTE,0.06,RF,0.815,0.54,0.659,0.145,0.593,0.757,0.744,0.262
SMOTE,0.06,LightGBM,0.81,0.532,0.61,0.138,0.568,0.736,0.714,0.293
SMOTE,0.06,Adaboost,0.745,0.407,0.537,0.201,0.463,0.668,0.642,0.357
SMOTE,0.06,GBDT,0.815,0.548,0.561,0.119,0.554,0.721,0.685,0.322
SVMSMOTE,0.03,SVM,0.75,0.415,0.537,0.195,0.468,0.671,0.644,0.356
SVMSMOTE,0.03,KNN,0.745,0.419,0.634,0.226,0.505,0.704,0.697,0.304
SVMSMOTE,0.03,LR,0.76,0.436,0.585,0.195,0.5,0.695,0.678,0.324
SVMSMOTE,0.03,DT,0.695,0.328,0.463,0.245,0.384,0.609,0.574,0.417
SVMSMOTE,0.03,RF,0.815,0.542,0.634,0.138,0.584,0.748,0.731,0.277
SVMSMOTE,0.03,LightGBM,0.795,0.5,0.61,0.157,0.549,0.726,0.708,0.297
SVMSMOTE,0.03,Adaboost,0.75,0.408,0.488,0.182,0.444,0.653,0.611,0.384
SVMSMOTE,0.03,GBDT,0.8,0.51,0.61,0.151,0.556,0.729,0.71,0.296
SMOTUNED,30.31,SVM,0.705,0.371,0.634,0.277,0.468,0.679,0.676,0.324
SMOTUNED,23.52,KNN,0.71,0.377,0.634,0.27,0.473,0.682,0.679,0.322
SMOTUNED,414.46,LR,0.72,0.388,0.634,0.258,0.481,0.688,0.684,0.316
SMOTUNED,37.9,DT,0.665,0.324,0.585,0.314,0.417,0.635,0.632,0.368
SMOTUNED,187.36,RF,0.75,0.438,0.78,0.258,0.561,0.761,0.761,0.239
SMOTUNED,92.52,LightGBM,0.77,0.46,0.707,0.214,0.558,0.747,0.745,0.256
SMOTUNED,302.11,Adaboost,0.71,0.365,0.561,0.252,0.442,0.655,0.641,0.358
SMOTUNED,689.28,GBDT,0.79,0.491,0.634,0.17,0.553,0.732,0.719,0.285
DAZZLE,1685.62,SVM,0.795,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,1685.62,KNN,0.22,0.208,1.0,0.981,0.345,0.509,0.037,0.694
DAZZLE,1685.62,LR,0.245,0.214,1.0,0.95,0.352,0.525,0.096,0.672
DAZZLE,1685.62,DT,0.24,0.2,0.902,0.931,0.327,0.486,0.129,0.662
DAZZLE,1685.62,RF,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
DAZZLE,1685.62,LightGBM,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
DAZZLE,1685.62,Adaboost,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
DAZZLE,1685.62,GBDT,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,67.24,SVM,0.795,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,67.24,KNN,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,67.24,LR,0.21,0.2,0.951,0.981,0.331,0.485,0.037,0.695
WGAN,67.24,DT,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,67.24,RF,0.2,0.201,0.976,1.0,0.333,0.488,0.0,0.707
WGAN,67.24,LightGBM,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,67.24,Adaboost,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,67.24,GBDT,0.21,0.206,1.0,0.994,0.342,0.503,0.012,0.703
RP,0.6174559593200684,SVM,0.73,0.397,0.61,0.239,0.481,0.685,0.677,0.324
RP,0.6174559593200684,KNN,0.73,0.4,0.634,0.245,0.491,0.694,0.689,0.311
RP,0.6174559593200684,LR,0.7,0.366,0.634,0.283,0.464,0.676,0.673,0.327
RP,0.6174559593200684,DT,0.745,0.4,0.488,0.189,0.44,0.65,0.609,0.386
RP,0.6174559593200684,RF,0.81,0.528,0.683,0.157,0.596,0.763,0.754,0.25
RP,0.6174559593200684,LightGBM,0.825,0.571,0.585,0.113,0.578,0.736,0.705,0.304
RP,0.6174559593200684,Adaboost,0.74,0.396,0.512,0.201,0.447,0.655,0.624,0.373
RP,0.6174559593200684,GBDT,0.795,0.5,0.61,0.157,0.549,0.726,0.708,0.297
Howso1,61.11679434776306,SVM,0.705,0.385,0.732,0.302,0.504,0.715,0.715,0.286
Howso1,61.11679434776306,KNN,0.705,0.364,0.585,0.264,0.449,0.661,0.652,0.348
Howso1,61.11679434776306,LR,0.72,0.391,0.659,0.264,0.491,0.697,0.695,0.305
Howso1,61.11679434776306,DT,0.63,0.306,0.634,0.371,0.413,0.632,0.632,0.368
Howso1,61.11679434776306,RF,0.755,0.443,0.756,0.245,0.559,0.755,0.755,0.245
Howso1,61.11679434776306,LightGBM,0.715,0.392,0.707,0.283,0.504,0.712,0.712,0.288
Howso1,61.11679434776306,Adaboost,0.755,0.441,0.732,0.239,0.55,0.746,0.746,0.254
Howso1,61.11679434776306,GBDT,0.73,0.406,0.683,0.258,0.509,0.713,0.711,0.289
Howso2,53.24706029891968,SVM,0.735,0.403,0.61,0.233,0.485,0.689,0.68,0.321
Howso2,53.24706029891968,KNN,0.75,0.412,0.512,0.189,0.457,0.662,0.628,0.37
Howso2,53.24706029891968,LR,0.705,0.359,0.561,0.258,0.438,0.652,0.639,0.36
Howso2,53.24706029891968,DT,0.745,0.417,0.61,0.22,0.495,0.695,0.684,0.317
Howso2,53.24706029891968,RF,0.79,0.491,0.659,0.176,0.562,0.741,0.732,0.272
Howso2,53.24706029891968,LightGBM,0.81,0.529,0.659,0.151,0.587,0.754,0.742,0.264
Howso2,53.24706029891968,Adaboost,0.75,0.418,0.561,0.201,0.479,0.68,0.659,0.342
Howso2,53.24706029891968,GBDT,0.76,0.436,0.585,0.195,0.5,0.695,0.678,0.324
DS,0.3159518241882324,SVM,0.805,0.562,0.22,0.044,0.316,0.588,0.357,0.553
DS,0.3159518241882324,KNN,0.79,0.486,0.415,0.113,0.447,0.651,0.565,0.422
DS,0.3159518241882324,LR,0.805,0.545,0.293,0.063,0.381,0.615,0.446,0.502
DS,0.3159518241882324,DT,0.775,0.447,0.415,0.132,0.43,0.641,0.561,0.424
DS,0.3159518241882324,RF,0.83,0.621,0.439,0.069,0.514,0.685,0.597,0.4
DS,0.3159518241882324,LightGBM,0.83,0.606,0.488,0.082,0.541,0.703,0.637,0.367
DS,0.3159518241882324,Adaboost,0.78,0.457,0.39,0.119,0.421,0.635,0.541,0.439
DS,0.3159518241882324,GBDT,0.815,0.55,0.537,0.113,0.543,0.712,0.669,0.337
SDV_FASTML,0.8118429183959961,SVM,0.795,0.5,0.317,0.082,0.388,0.618,0.471,0.486
SDV_FASTML,0.8118429183959961,KNN,0.805,0.526,0.488,0.113,0.506,0.687,0.629,0.371
SDV_FASTML,0.8118429183959961,LR,0.83,0.63,0.415,0.063,0.5,0.676,0.575,0.416
SDV_FASTML,0.8118429183959961,DT,0.76,0.415,0.415,0.151,0.415,0.632,0.557,0.427
SDV_FASTML,0.8118429183959961,RF,0.815,0.562,0.439,0.088,0.493,0.675,0.593,0.402
SDV_FASTML,0.8118429183959961,LightGBM,0.845,0.647,0.537,0.075,0.587,0.731,0.679,0.332
SDV_FASTML,0.8118429183959961,Adaboost,0.795,0.5,0.439,0.113,0.468,0.663,0.587,0.405
SDV_FASTML,0.8118429183959961,GBDT,0.82,0.558,0.585,0.119,0.571,0.733,0.703,0.305
SDV_GC,4.9863200187683105,SVM,0.795,0.5,0.244,0.063,0.328,0.591,0.387,0.536
SDV_GC,4.9863200187683105,KNN,0.8,0.515,0.415,0.101,0.459,0.657,0.568,0.42
SDV_GC,4.9863200187683105,LR,0.81,0.571,0.293,0.057,0.387,0.618,0.447,0.502
SDV_GC,4.9863200187683105,DT,0.785,0.483,0.683,0.189,0.566,0.747,0.742,0.261
SDV_GC,4.9863200187683105,RF,0.82,0.586,0.415,0.075,0.486,0.67,0.573,0.417
SDV_GC,4.9863200187683105,LightGBM,0.835,0.625,0.488,0.075,0.548,0.706,0.639,0.366
SDV_GC,4.9863200187683105,Adaboost,0.81,0.543,0.463,0.101,0.5,0.681,0.612,0.386
SDV_GC,4.9863200187683105,GBDT,0.805,0.525,0.512,0.119,0.519,0.696,0.648,0.355
SDV_GAN,39.95865440368652,SVM,0.805,0.542,0.317,0.069,0.4,0.624,0.473,0.485
SDV_GAN,39.95865440368652,KNN,0.8,0.515,0.415,0.101,0.459,0.657,0.568,0.42
SDV_GAN,39.95865440368652,LR,0.81,0.571,0.293,0.057,0.387,0.618,0.447,0.502
SDV_GAN,39.95865440368652,DT,0.745,0.411,0.561,0.208,0.474,0.677,0.657,0.343
SDV_GAN,39.95865440368652,RF,0.825,0.6,0.439,0.075,0.507,0.682,0.595,0.4
SDV_GAN,39.95865440368652,LightGBM,0.83,0.613,0.463,0.075,0.528,0.694,0.617,0.383
SDV_GAN,39.95865440368652,Adaboost,0.775,0.444,0.39,0.126,0.416,0.632,0.54,0.44
SDV_GAN,39.95865440368652,GBDT,0.835,0.595,0.61,0.107,0.602,0.751,0.725,0.286
DAZZLE1,230.19640350341797,SVM,0.805,0.562,0.22,0.044,0.316,0.588,0.357,0.553
DAZZLE1,230.19640350341797,KNN,0.765,0.417,0.366,0.132,0.39,0.617,0.515,0.458
DAZZLE1,230.19640350341797,LR,0.815,0.559,0.463,0.094,0.507,0.685,0.613,0.385
DAZZLE1,230.19640350341797,DT,0.75,0.418,0.561,0.201,0.479,0.68,0.659,0.342
DAZZLE1,230.19640350341797,RF,0.84,0.655,0.463,0.063,0.543,0.7,0.62,0.382
DAZZLE1,230.19640350341797,LightGBM,0.835,0.618,0.512,0.082,0.56,0.715,0.658,0.35
DAZZLE1,230.19640350341797,Adaboost,0.775,0.45,0.439,0.138,0.444,0.65,0.582,0.409
DAZZLE1,230.19640350341797,GBDT,0.81,0.533,0.585,0.132,0.558,0.727,0.699,0.308
DAZZLE2,286.0208523273468,SVM,0.78,0.465,0.488,0.145,0.476,0.672,0.621,0.376
DAZZLE2,286.0208523273468,KNN,0.765,0.417,0.366,0.132,0.39,0.617,0.515,0.458
DAZZLE2,286.0208523273468,LR,0.77,0.444,0.488,0.157,0.465,0.665,0.618,0.379
DAZZLE2,286.0208523273468,DT,0.78,0.469,0.561,0.164,0.511,0.699,0.672,0.331
DAZZLE2,286.0208523273468,RF,0.83,0.606,0.488,0.082,0.541,0.703,0.637,0.367
DAZZLE2,286.0208523273468,LightGBM,0.81,0.543,0.463,0.101,0.5,0.681,0.612,0.386
DAZZLE2,286.0208523273468,Adaboost,0.79,0.484,0.366,0.101,0.417,0.633,0.52,0.454
DAZZLE2,286.0208523273468,GBDT,0.795,0.5,0.463,0.119,0.481,0.672,0.607,0.389
