oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SDV_GC,4.073445796966553,KNN,0.83,0.63,0.415,0.063,0.5,0.676,0.575,0.416
SDV_GC,4.073445796966553,LR,0.83,0.63,0.415,0.063,0.5,0.676,0.575,0.416
SDV_GC,4.073445796966553,DT,0.81,0.529,0.659,0.151,0.587,0.754,0.742,0.264
SDV_GC,4.073445796966553,RF,0.87,0.742,0.561,0.05,0.639,0.755,0.705,0.312
SDV_GC,4.073445796966553,LightGBM,0.845,0.639,0.561,0.082,0.597,0.74,0.696,0.316
SDV_GC,4.073445796966553,Adaboost,0.83,0.595,0.537,0.094,0.564,0.721,0.674,0.334
SDV_GC,4.073445796966553,GBDT,0.855,0.676,0.561,0.069,0.613,0.746,0.7,0.314
SDV_GAN,28.89205574989319,SVM,0.855,0.773,0.415,0.031,0.54,0.692,0.581,0.415
SDV_GAN,28.89205574989319,KNN,0.82,0.581,0.439,0.082,0.5,0.679,0.594,0.401
SDV_GAN,28.89205574989319,LR,0.84,0.667,0.439,0.057,0.529,0.691,0.599,0.399
SDV_GAN,28.89205574989319,DT,0.815,0.534,0.756,0.17,0.626,0.793,0.791,0.21
SDV_GAN,28.89205574989319,RF,0.875,0.767,0.561,0.044,0.648,0.758,0.707,0.312
SDV_GAN,28.89205574989319,LightGBM,0.86,0.71,0.537,0.057,0.611,0.74,0.684,0.33
SDV_GAN,28.89205574989319,Adaboost,0.84,0.645,0.488,0.069,0.556,0.709,0.64,0.365
SDV_GAN,28.89205574989319,GBDT,0.825,0.571,0.585,0.113,0.578,0.736,0.705,0.304
DAZZLE1,425.06547832489014,SVM,0.845,0.778,0.341,0.025,0.475,0.658,0.506,0.466
DAZZLE1,425.06547832489014,KNN,0.815,0.567,0.415,0.082,0.479,0.666,0.571,0.418
DAZZLE1,425.06547832489014,LR,0.835,0.633,0.463,0.069,0.535,0.697,0.619,0.383
DAZZLE1,425.06547832489014,DT,0.795,0.5,0.683,0.176,0.577,0.753,0.747,0.256
DAZZLE1,425.06547832489014,RF,0.87,0.759,0.537,0.044,0.629,0.746,0.687,0.329
DAZZLE1,425.06547832489014,LightGBM,0.835,0.618,0.512,0.082,0.56,0.715,0.658,0.35
DAZZLE1,425.06547832489014,Adaboost,0.825,0.579,0.537,0.101,0.557,0.718,0.672,0.335
DAZZLE1,425.06547832489014,GBDT,0.885,0.725,0.707,0.069,0.716,0.819,0.804,0.213
DAZZLE2,263.67977595329285,SVM,0.83,0.684,0.317,0.038,0.433,0.64,0.477,0.484
DAZZLE2,263.67977595329285,KNN,0.82,0.6,0.366,0.063,0.455,0.651,0.526,0.451
DAZZLE2,263.67977595329285,LR,0.86,0.741,0.488,0.044,0.588,0.722,0.646,0.364
DAZZLE2,263.67977595329285,DT,0.82,0.564,0.537,0.107,0.55,0.715,0.67,0.336
DAZZLE2,263.67977595329285,RF,0.87,0.778,0.512,0.038,0.618,0.737,0.669,0.346
DAZZLE2,263.67977595329285,LightGBM,0.84,0.645,0.488,0.069,0.556,0.709,0.64,0.365
DAZZLE2,263.67977595329285,Adaboost,0.855,0.688,0.537,0.063,0.603,0.737,0.682,0.331
DAZZLE2,263.67977595329285,GBDT,0.815,0.559,0.463,0.094,0.507,0.685,0.613,0.385
