oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
DS,0.23053884506225586,LR,0.845,0.857,0.293,0.013,0.436,0.64,0.452,0.5
DS,0.23053884506225586,DT,0.765,0.44,0.537,0.176,0.484,0.68,0.65,0.351
DS,0.23053884506225586,RF,0.885,0.875,0.512,0.019,0.646,0.747,0.673,0.345
DS,0.23053884506225586,LightGBM,0.885,0.875,0.512,0.019,0.646,0.747,0.673,0.345
DS,0.23053884506225586,Adaboost,0.84,0.655,0.463,0.063,0.543,0.7,0.62,0.382
DS,0.23053884506225586,GBDT,0.865,0.75,0.512,0.044,0.609,0.734,0.667,0.346
SDV_FASTML,0.5236697196960449,SVM,0.84,0.667,0.439,0.057,0.529,0.691,0.599,0.399
SDV_FASTML,0.5236697196960449,KNN,0.835,0.643,0.439,0.063,0.522,0.688,0.598,0.399
SDV_FASTML,0.5236697196960449,LR,0.83,0.652,0.366,0.05,0.469,0.658,0.528,0.45
SDV_FASTML,0.5236697196960449,DT,0.805,0.525,0.512,0.119,0.519,0.696,0.648,0.355
SDV_FASTML,0.5236697196960449,RF,0.855,0.688,0.537,0.063,0.603,0.737,0.682,0.331
SDV_FASTML,0.5236697196960449,LightGBM,0.865,0.75,0.512,0.044,0.609,0.734,0.667,0.346
SDV_FASTML,0.5236697196960449,Adaboost,0.85,0.657,0.561,0.075,0.605,0.743,0.698,0.315
SDV_FASTML,0.5236697196960449,GBDT,0.85,0.677,0.512,0.063,0.583,0.725,0.662,0.348
SDV_GC,3.965606212615967,SVM,0.86,0.842,0.39,0.019,0.533,0.686,0.558,0.431
SDV_GC,3.965606212615967,KNN,0.825,0.625,0.366,0.057,0.462,0.655,0.527,0.45
SDV_GC,3.965606212615967,LR,0.84,0.8,0.293,0.019,0.429,0.637,0.451,0.5
SDV_GC,3.965606212615967,DT,0.77,0.453,0.585,0.182,0.511,0.701,0.682,0.32
SDV_GC,3.965606212615967,RF,0.88,0.815,0.537,0.031,0.647,0.753,0.691,0.328
SDV_GC,3.965606212615967,LightGBM,0.86,0.76,0.463,0.038,0.576,0.713,0.626,0.38
SDV_GC,3.965606212615967,Adaboost,0.86,0.76,0.463,0.038,0.576,0.713,0.626,0.38
SDV_GC,3.965606212615967,GBDT,0.855,0.688,0.537,0.063,0.603,0.737,0.682,0.331
SDV_GAN,24.916861534118652,SVM,0.86,0.842,0.39,0.019,0.533,0.686,0.558,0.431
SDV_GAN,24.916861534118652,KNN,0.84,0.667,0.439,0.057,0.529,0.691,0.599,0.399
SDV_GAN,24.916861534118652,LR,0.855,0.8,0.39,0.025,0.525,0.683,0.557,0.432
SDV_GAN,24.916861534118652,DT,0.805,0.531,0.415,0.094,0.466,0.66,0.569,0.419
SDV_GAN,24.916861534118652,RF,0.865,0.769,0.488,0.038,0.597,0.725,0.647,0.363
SDV_GAN,24.916861534118652,LightGBM,0.88,0.84,0.512,0.025,0.636,0.744,0.672,0.345
SDV_GAN,24.916861534118652,Adaboost,0.84,0.667,0.439,0.057,0.529,0.691,0.599,0.399
SDV_GAN,24.916861534118652,GBDT,0.87,0.778,0.512,0.038,0.618,0.737,0.669,0.346
DAZZLE1,409.11429953575134,SVM,0.845,0.778,0.341,0.025,0.475,0.658,0.506,0.466
DAZZLE1,409.11429953575134,KNN,0.82,0.586,0.415,0.075,0.486,0.67,0.573,0.417
DAZZLE1,409.11429953575134,LR,0.865,0.818,0.439,0.025,0.571,0.707,0.605,0.397
DAZZLE1,409.11429953575134,DT,0.78,0.469,0.561,0.164,0.511,0.699,0.672,0.331
DAZZLE1,409.11429953575134,RF,0.885,0.846,0.537,0.025,0.657,0.756,0.692,0.328
DAZZLE1,409.11429953575134,LightGBM,0.87,0.778,0.512,0.038,0.618,0.737,0.669,0.346
DAZZLE1,409.11429953575134,Adaboost,0.86,0.724,0.512,0.05,0.6,0.731,0.665,0.347
DAZZLE1,409.11429953575134,GBDT,0.855,0.731,0.463,0.044,0.567,0.71,0.624,0.381
DAZZLE2,372.0875828266144,SVM,0.84,0.846,0.268,0.013,0.407,0.628,0.422,0.517
DAZZLE2,372.0875828266144,KNN,0.83,0.63,0.415,0.063,0.5,0.676,0.575,0.416
DAZZLE2,372.0875828266144,LR,0.83,0.63,0.415,0.063,0.5,0.676,0.575,0.416
DAZZLE2,372.0875828266144,DT,0.78,0.469,0.561,0.164,0.511,0.699,0.672,0.331
DAZZLE2,372.0875828266144,RF,0.875,0.786,0.537,0.038,0.638,0.749,0.689,0.329
DAZZLE2,372.0875828266144,LightGBM,0.86,0.741,0.488,0.044,0.588,0.722,0.646,0.364
DAZZLE2,372.0875828266144,Adaboost,0.835,0.643,0.439,0.063,0.522,0.688,0.598,0.399
DAZZLE2,372.0875828266144,GBDT,0.875,0.808,0.512,0.031,0.627,0.74,0.67,0.346
