oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
WGAN,56.58,LR,0.153,0.139,0.976,0.981,0.244,0.498,0.038,0.694
WGAN,56.58,DT,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,56.58,RF,0.143,0.14,1.0,0.996,0.246,0.502,0.008,0.704
WGAN,56.58,LightGBM,0.427,0.175,0.833,0.64,0.289,0.597,0.503,0.467
WGAN,56.58,Adaboost,0.627,0.062,0.119,0.291,0.082,0.414,0.204,0.656
WGAN,56.58,GBDT,0.147,0.139,0.976,0.988,0.243,0.494,0.023,0.699
RP,1.0396244525909424,SVM,0.787,0.347,0.595,0.182,0.439,0.707,0.689,0.314
RP,1.0396244525909424,KNN,0.767,0.316,0.571,0.202,0.407,0.685,0.666,0.335
RP,1.0396244525909424,LR,0.76,0.326,0.667,0.225,0.438,0.721,0.717,0.284
RP,1.0396244525909424,DT,0.783,0.317,0.476,0.167,0.381,0.655,0.606,0.389
RP,1.0396244525909424,RF,0.86,0.5,0.357,0.058,0.417,0.65,0.518,0.456
RP,1.0396244525909424,LightGBM,0.843,0.4,0.238,0.058,0.299,0.59,0.38,0.54
RP,1.0396244525909424,Adaboost,0.853,0.471,0.381,0.07,0.421,0.656,0.541,0.441
RP,1.0396244525909424,GBDT,0.85,0.462,0.429,0.081,0.444,0.674,0.584,0.408
Howso1,66.1318531036377,SVM,0.74,0.312,0.714,0.256,0.435,0.729,0.729,0.271
Howso1,66.1318531036377,KNN,0.753,0.305,0.595,0.221,0.403,0.687,0.675,0.326
Howso1,66.1318531036377,LR,0.707,0.291,0.762,0.302,0.421,0.73,0.728,0.272
Howso1,66.1318531036377,DT,0.643,0.227,0.643,0.357,0.335,0.643,0.643,0.357
Howso1,66.1318531036377,RF,0.76,0.333,0.714,0.233,0.455,0.741,0.74,0.26
Howso1,66.1318531036377,LightGBM,0.763,0.329,0.667,0.221,0.441,0.723,0.718,0.283
Howso1,66.1318531036377,Adaboost,0.72,0.286,0.667,0.271,0.4,0.698,0.696,0.304
Howso1,66.1318531036377,GBDT,0.76,0.317,0.619,0.217,0.419,0.701,0.691,0.31
Howso2,60.32536578178406,SVM,0.767,0.321,0.595,0.205,0.417,0.695,0.681,0.321
Howso2,60.32536578178406,KNN,0.807,0.3,0.286,0.109,0.293,0.589,0.433,0.511
Howso2,60.32536578178406,LR,0.733,0.298,0.667,0.256,0.412,0.705,0.703,0.297
Howso2,60.32536578178406,DT,0.767,0.3,0.5,0.19,0.375,0.655,0.618,0.378
Howso2,60.32536578178406,RF,0.843,0.429,0.357,0.078,0.39,0.64,0.515,0.458
Howso2,60.32536578178406,LightGBM,0.863,0.522,0.286,0.043,0.369,0.622,0.44,0.506
Howso2,60.32536578178406,Adaboost,0.84,0.425,0.405,0.089,0.415,0.658,0.56,0.426
Howso2,60.32536578178406,GBDT,0.84,0.417,0.357,0.081,0.385,0.638,0.514,0.458
DS,0.3369278907775879,SVM,0.863,1.0,0.024,0.0,0.047,0.512,0.047,0.69
DS,0.3369278907775879,KNN,0.86,0.5,0.238,0.039,0.323,0.6,0.382,0.539
DS,0.3369278907775879,LR,0.877,0.727,0.19,0.012,0.302,0.589,0.319,0.572
DS,0.3369278907775879,DT,0.817,0.324,0.286,0.097,0.304,0.594,0.434,0.51
DS,0.3369278907775879,RF,0.873,0.75,0.143,0.008,0.24,0.568,0.25,0.606
DS,0.3369278907775879,LightGBM,0.863,0.529,0.214,0.031,0.305,0.592,0.351,0.556
DS,0.3369278907775879,Adaboost,0.877,0.647,0.262,0.023,0.373,0.619,0.413,0.522
DS,0.3369278907775879,GBDT,0.86,0.5,0.286,0.047,0.364,0.62,0.44,0.506
SDV_FASTML,0.8275947570800781,SVM,0.88,0.625,0.357,0.035,0.455,0.661,0.521,0.455
SDV_FASTML,0.8275947570800781,KNN,0.873,0.6,0.286,0.031,0.387,0.627,0.441,0.506
SDV_FASTML,0.8275947570800781,LR,0.853,0.469,0.357,0.066,0.405,0.646,0.517,0.457
SDV_FASTML,0.8275947570800781,DT,0.813,0.354,0.405,0.12,0.378,0.642,0.554,0.429
SDV_FASTML,0.8275947570800781,RF,0.867,0.571,0.19,0.023,0.286,0.584,0.319,0.573
SDV_FASTML,0.8275947570800781,LightGBM,0.87,0.571,0.286,0.035,0.381,0.625,0.441,0.506
SDV_FASTML,0.8275947570800781,Adaboost,0.873,0.571,0.381,0.047,0.457,0.667,0.544,0.439
SDV_FASTML,0.8275947570800781,GBDT,0.863,0.52,0.31,0.047,0.388,0.632,0.467,0.489
SDV_GC,5.601639986038208,SVM,0.87,0.636,0.167,0.016,0.264,0.576,0.285,0.589
SDV_GC,5.601639986038208,KNN,0.85,0.412,0.167,0.039,0.237,0.564,0.284,0.59
SDV_GC,5.601639986038208,LR,0.847,0.4,0.19,0.047,0.258,0.572,0.318,0.573
SDV_GC,5.601639986038208,DT,0.823,0.396,0.5,0.124,0.442,0.688,0.637,0.364
SDV_GC,5.601639986038208,RF,0.853,0.417,0.119,0.027,0.185,0.546,0.212,0.623
SDV_GC,5.601639986038208,LightGBM,0.873,0.625,0.238,0.023,0.345,0.607,0.383,0.539
SDV_GC,5.601639986038208,Adaboost,0.87,0.571,0.286,0.035,0.381,0.625,0.441,0.506
SDV_GC,5.601639986038208,GBDT,0.84,0.393,0.262,0.066,0.314,0.598,0.409,0.524
SDV_GAN,37.300992012023926,SVM,0.867,0.625,0.119,0.012,0.2,0.554,0.212,0.623
SDV_GAN,37.300992012023926,KNN,0.867,0.562,0.214,0.027,0.31,0.594,0.351,0.556
SDV_GAN,37.300992012023926,LR,0.867,0.556,0.238,0.031,0.333,0.604,0.382,0.539
SDV_GAN,37.300992012023926,DT,0.787,0.261,0.286,0.132,0.273,0.577,0.43,0.514
SDV_GAN,37.300992012023926,RF,0.87,0.667,0.143,0.012,0.235,0.566,0.25,0.606
SDV_GAN,37.300992012023926,LightGBM,0.86,0.5,0.262,0.043,0.344,0.61,0.411,0.523
SDV_GAN,37.300992012023926,Adaboost,0.87,0.571,0.286,0.035,0.381,0.625,0.441,0.506
SDV_GAN,37.300992012023926,GBDT,0.86,0.5,0.333,0.054,0.4,0.64,0.493,0.473
