oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
Howso1,45.81313228607178,Adaboost,0.673,0.263,0.738,0.337,0.388,0.7,0.698,0.302
Howso1,45.81313228607178,GBDT,0.72,0.286,0.667,0.271,0.4,0.698,0.696,0.304
Howso2,43.13148808479309,SVM,0.733,0.284,0.595,0.244,0.385,0.676,0.666,0.334
Howso2,43.13148808479309,KNN,0.84,0.432,0.452,0.097,0.442,0.678,0.603,0.393
Howso2,43.13148808479309,LR,0.687,0.25,0.619,0.302,0.356,0.658,0.656,0.344
Howso2,43.13148808479309,DT,0.73,0.233,0.405,0.217,0.296,0.594,0.534,0.448
Howso2,43.13148808479309,RF,0.85,0.444,0.286,0.058,0.348,0.614,0.438,0.507
Howso2,43.13148808479309,LightGBM,0.843,0.419,0.31,0.07,0.356,0.62,0.464,0.491
Howso2,43.13148808479309,Adaboost,0.813,0.306,0.262,0.097,0.282,0.583,0.406,0.526
Howso2,43.13148808479309,GBDT,0.813,0.333,0.333,0.109,0.333,0.612,0.485,0.478
DS,0.26990675926208496,SVM,0.873,1.0,0.095,0.0,0.174,0.548,0.174,0.64
DS,0.26990675926208496,KNN,0.887,0.667,0.381,0.031,0.485,0.675,0.547,0.438
DS,0.26990675926208496,LR,0.88,0.65,0.31,0.027,0.419,0.641,0.47,0.489
DS,0.26990675926208496,DT,0.767,0.25,0.333,0.163,0.286,0.585,0.477,0.485
DS,0.26990675926208496,RF,0.88,0.688,0.262,0.019,0.379,0.621,0.413,0.522
DS,0.26990675926208496,LightGBM,0.873,0.583,0.333,0.039,0.424,0.647,0.495,0.472
DS,0.26990675926208496,Adaboost,0.83,0.345,0.238,0.074,0.282,0.582,0.379,0.541
DS,0.26990675926208496,GBDT,0.827,0.368,0.333,0.093,0.35,0.62,0.488,0.476
SDV_FASTML,0.5549294948577881,SVM,0.873,0.591,0.31,0.035,0.406,0.637,0.469,0.489
SDV_FASTML,0.5549294948577881,KNN,0.877,0.586,0.405,0.047,0.479,0.679,0.568,0.422
SDV_FASTML,0.5549294948577881,LR,0.807,0.333,0.381,0.124,0.356,0.628,0.531,0.446
SDV_FASTML,0.5549294948577881,DT,0.817,0.356,0.381,0.112,0.368,0.634,0.533,0.445
SDV_FASTML,0.5549294948577881,RF,0.86,0.5,0.238,0.039,0.323,0.6,0.382,0.539
SDV_FASTML,0.5549294948577881,LightGBM,0.86,0.5,0.31,0.05,0.382,0.63,0.467,0.49
SDV_FASTML,0.5549294948577881,Adaboost,0.853,0.467,0.333,0.062,0.389,0.636,0.492,0.473
SDV_FASTML,0.5549294948577881,GBDT,0.82,0.35,0.333,0.101,0.341,0.616,0.486,0.477
SDV_GC,4.1893086433410645,SVM,0.88,0.714,0.238,0.016,0.357,0.611,0.383,0.539
SDV_GC,4.1893086433410645,KNN,0.867,0.545,0.286,0.039,0.375,0.623,0.44,0.506
SDV_GC,4.1893086433410645,LR,0.857,0.478,0.262,0.047,0.338,0.608,0.411,0.523
SDV_GC,4.1893086433410645,DT,0.81,0.326,0.333,0.112,0.329,0.61,0.485,0.478
SDV_GC,4.1893086433410645,RF,0.867,0.6,0.143,0.016,0.231,0.564,0.25,0.606
SDV_GC,4.1893086433410645,LightGBM,0.857,0.48,0.286,0.05,0.358,0.618,0.439,0.506
SDV_GC,4.1893086433410645,Adaboost,0.843,0.4,0.238,0.058,0.299,0.59,0.38,0.54
SDV_GC,4.1893086433410645,GBDT,0.853,0.464,0.31,0.058,0.371,0.626,0.466,0.49
SDV_GAN,25.631712913513184,SVM,0.877,0.727,0.19,0.012,0.302,0.589,0.319,0.572
SDV_GAN,25.631712913513184,KNN,0.88,0.607,0.405,0.043,0.486,0.681,0.569,0.422
SDV_GAN,25.631712913513184,LR,0.877,0.6,0.357,0.039,0.448,0.659,0.521,0.455
SDV_GAN,25.631712913513184,DT,0.787,0.238,0.238,0.124,0.238,0.557,0.374,0.546
SDV_GAN,25.631712913513184,RF,0.863,0.538,0.167,0.023,0.255,0.572,0.285,0.589
SDV_GAN,25.631712913513184,LightGBM,0.85,0.435,0.238,0.05,0.308,0.594,0.381,0.54
SDV_GAN,25.631712913513184,Adaboost,0.827,0.333,0.238,0.078,0.278,0.58,0.378,0.542
SDV_GAN,25.631712913513184,GBDT,0.85,0.457,0.381,0.074,0.416,0.654,0.54,0.441
