oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
DS,0.34735751152038574,GBDT,0.833,0.333,0.19,0.062,0.242,0.564,0.317,0.574
SDV_FASTML,0.7495841979980469,SVM,0.877,0.619,0.31,0.031,0.413,0.639,0.469,0.489
SDV_FASTML,0.7495841979980469,KNN,0.837,0.36,0.214,0.062,0.269,0.576,0.349,0.557
SDV_FASTML,0.7495841979980469,LR,0.867,0.542,0.31,0.043,0.394,0.633,0.468,0.489
SDV_FASTML,0.7495841979980469,DT,0.787,0.225,0.214,0.12,0.22,0.547,0.345,0.562
SDV_FASTML,0.7495841979980469,RF,0.873,0.667,0.19,0.016,0.296,0.587,0.319,0.573
SDV_FASTML,0.7495841979980469,LightGBM,0.86,0.5,0.214,0.035,0.3,0.59,0.351,0.556
SDV_FASTML,0.7495841979980469,Adaboost,0.85,0.429,0.214,0.047,0.286,0.584,0.35,0.557
SDV_FASTML,0.7495841979980469,GBDT,0.843,0.414,0.286,0.066,0.338,0.61,0.438,0.507
SDV_GC,5.286305665969849,SVM,0.857,0.429,0.071,0.016,0.122,0.528,0.133,0.657
SDV_GC,5.286305665969849,KNN,0.847,0.389,0.167,0.043,0.233,0.562,0.284,0.59
SDV_GC,5.286305665969849,LR,0.873,0.625,0.238,0.023,0.345,0.607,0.383,0.539
SDV_GC,5.286305665969849,DT,0.793,0.25,0.238,0.116,0.244,0.561,0.375,0.545
SDV_GC,5.286305665969849,RF,0.86,0.5,0.095,0.016,0.16,0.54,0.174,0.64
SDV_GC,5.286305665969849,LightGBM,0.843,0.333,0.119,0.039,0.175,0.54,0.212,0.624
SDV_GC,5.286305665969849,Adaboost,0.837,0.267,0.095,0.043,0.14,0.526,0.173,0.64
SDV_GC,5.286305665969849,GBDT,0.813,0.231,0.143,0.078,0.176,0.533,0.247,0.609
SDV_GAN,40.790740728378296,SVM,0.85,0.2,0.024,0.016,0.043,0.504,0.046,0.69
SDV_GAN,40.790740728378296,KNN,0.837,0.348,0.19,0.058,0.246,0.566,0.317,0.574
SDV_GAN,40.790740728378296,LR,0.883,0.733,0.262,0.016,0.386,0.623,0.414,0.522
SDV_GAN,40.790740728378296,DT,0.777,0.245,0.286,0.143,0.264,0.571,0.429,0.515
SDV_GAN,40.790740728378296,RF,0.87,0.636,0.167,0.016,0.264,0.576,0.285,0.589
SDV_GAN,40.790740728378296,LightGBM,0.857,0.467,0.167,0.031,0.246,0.568,0.284,0.59
SDV_GAN,40.790740728378296,Adaboost,0.837,0.294,0.119,0.047,0.169,0.536,0.212,0.624
SDV_GAN,40.790740728378296,GBDT,0.827,0.321,0.214,0.074,0.257,0.57,0.348,0.558
